"ID_Number","Assignment_Name","Score_At_Due_Date","Score_Best_Ever","Points_Possible","Number_Of_Attempts","Most_Recent_Completion_Date","Due_Date","Assignment_URL","Assignment_Type","Ordinal_Score"
"9","Basic ratios",7,7,7,1,"Nov 9th, 3:57PM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","4"
"10","Basic ratios",NA,6,7,1,"Nov 11th, 7:33AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","4"
"11","Basic ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","0"
"12","Basic ratios",6,6,7,1,"Nov 5th, 4:27PM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","4"
"13","Basic ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","0"
"14","Basic ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","0"
"15","Basic ratios",5,5,7,4,"Nov 7th, 10:15AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","3"
"16","Basic ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","0"
"17","Basic ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","0"
"18","Basic ratios",6,6,7,2,"Nov 7th, 10:03AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","4"
"19","Basic ratios",5,5,7,1,"Nov 7th, 10:26AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","3"
"20","Basic ratios",7,7,7,1,"Nov 8th, 10:02AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","4"
"21","Basic ratios",7,7,7,1,"Nov 8th, 9:32AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","4"
"22","Basic ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","0"
"23","Basic ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","0"
"24","Basic ratios",7,7,7,1,"Nov 8th, 9:48AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","4"
"25","Basic ratios",NA,7,7,1,"Nov 14th, 9:25AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","4"
"26","Basic ratios",7,7,7,1,"Nov 7th, 8:36PM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","4"
"27","Basic ratios",7,7,7,3,"Nov 8th, 9:45AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/representing-ratios","Exercise","4"
"1","Equivalent ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"2","Equivalent ratios",4,4,4,2,"Nov 8th, 9:57AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","4"
"3","Equivalent ratios",4,4,4,1,"Nov 9th, 5:47PM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","4"
"4","Equivalent ratios",4,4,4,1,"Nov 8th, 9:58AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","4"
"5","Equivalent ratios",4,4,4,1,"Nov 8th, 9:39AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","4"
"6","Equivalent ratios",NA,3,4,1,"Nov 11th, 9:30AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","3"
"7","Equivalent ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"8","Equivalent ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"9","Equivalent ratios",4,4,4,1,"Nov 9th, 3:28PM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","4"
"10","Equivalent ratios",NA,4,4,1,"Nov 11th, 7:38AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","4"
"11","Equivalent ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"12","Equivalent ratios",3,3,4,2,"Nov 8th, 9:41AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","3"
"13","Equivalent ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"14","Equivalent ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"15","Equivalent ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"16","Equivalent ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"17","Equivalent ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"18","Equivalent ratios",3,3,4,1,"Nov 7th, 10:09AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","3"
"19","Equivalent ratios",1,1,4,3,"Nov 8th, 9:41AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","1"
"20","Equivalent ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"21","Equivalent ratios",4,4,4,1,"Nov 8th, 9:34AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","4"
"22","Equivalent ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"23","Equivalent ratios",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"24","Equivalent ratios",1,1,4,1,"Nov 7th, 9:13AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","1"
"25","Equivalent ratios",NA,0,4,1,"Nov 14th, 10:22AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","0"
"26","Equivalent ratios",3,3,4,1,"Nov 7th, 8:42PM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","3"
"27","Equivalent ratios",4,4,4,1,"Nov 8th, 9:33AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-ratios-intro/e/equivalent-ratios","Exercise","4"
"1","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"2","Solving proportions",6,6,7,1,"Nov 7th, 3:51PM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"3","Solving proportions",6,6,7,1,"Nov 9th, 5:52PM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"4","Solving proportions",7,7,7,1,"Nov 8th, 9:55AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"5","Solving proportions",7,7,7,2,"Nov 8th, 9:46AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"6","Solving proportions",NA,4,7,1,"Nov 12th, 9:32AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","2"
"7","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"8","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"9","Solving proportions",7,7,7,2,"Nov 8th, 10:02AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"10","Solving proportions",NA,6,7,1,"Nov 11th, 7:47AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"11","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"12","Solving proportions",6,6,7,1,"Nov 7th, 9:48AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"13","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"14","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"15","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"16","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"17","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"18","Solving proportions",7,7,7,2,"Nov 7th, 10:14AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"19","Solving proportions",7,7,7,1,"Nov 7th, 10:31AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"20","Solving proportions",7,7,7,1,"Nov 8th, 9:48AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"21","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"22","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"23","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"24","Solving proportions",7,7,7,6,"Nov 9th, 11:39PM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"25","Solving proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","0"
"26","Solving proportions",NA,7,7,1,"Nov 20th, 6:38PM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"27","Solving proportions",7,7,7,3,"Nov 8th, 9:27AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/proportions_1","Exercise","4"
"1","Writing proportions",NA,NA,NA,0,"","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/writing_proportions","Exercise","0"
"2","Writing proportions",3,3,4,4,"Nov 8th, 9:45AM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/writing_proportions","Exercise","3"
"3","Writing proportions",4,4,4,2,"Nov 9th, 5:55PM","Nov 9th, 11:59PM","https://www.khanacademy.org/math/pre-algebra/pre-algebra-ratios-rates/pre-algebra-write-and-solve-proportions/e/writing_proportions","Exercise","4"
